loss,epoch,step
2.8069114685058594,0,199
2.3500566482543945,0,399
2.3389410972595215,0,599
2.3438539505004883,0,799
2.230396270751953,0,999
2.3342180252075195,0,1199
2.341658592224121,0,1399
2.3116536140441895,0,1599
2.1604952812194824,0,1799
2.2284297943115234,0,1999
2.1015777587890625,0,2199
2.03338360786438,0,2399
2.0712451934814453,0,2599
1.8977434635162354,0,2799
2.0059401988983154,0,2999
1.8334486484527588,0,3199
2.145960569381714,0,3399
2.054391860961914,0,3599
1.9711799621582031,0,3799
2.05553936958313,0,3999
2.018622636795044,0,4199
1.9437167644500732,0,4399
2.0179595947265625,0,4599
1.9429748058319092,0,4799
1.9853003025054932,0,4999
1.8850624561309814,0,5199
2.027273654937744,0,5399
1.8669418096542358,0,5599
1.9441754817962646,0,5799
1.8395953178405762,0,5999
1.9689357280731201,0,6199
1.863755702972412,0,6399
1.8967647552490234,0,6599
1.8798017501831055,0,6799
1.8351573944091797,0,6999
1.8695634603500366,0,7199
1.698876142501831,0,7399
1.8158855438232422,0,7599
1.7768549919128418,0,7799
1.7800074815750122,0,7999
1.8475115299224854,0,8199
1.7742851972579956,0,8399
1.9581798315048218,0,8599
1.8910298347473145,0,8799
1.8030023574829102,0,8999
1.9224271774291992,0,9199
1.8698015213012695,0,9399
1.7284247875213623,0,9599
1.9705750942230225,0,9799
1.8479106426239014,0,9999
1.948112964630127,0,10199
1.809329867362976,0,10399
1.7777162790298462,0,10599
1.7663509845733643,0,10799
1.7695269584655762,0,10999
1.661777138710022,0,11199
1.8466451168060303,0,11399
1.8252601623535156,0,11599
1.8032041788101196,0,11799
1.7743992805480957,0,11999
1.942549467086792,0,12199
1.9445688724517822,0,12399
1.6588082313537598,0,12599
1.7700765132904053,0,12799
1.6677159070968628,0,12999
1.8124815225601196,0,13199
1.6251678466796875,0,13399
1.7459661960601807,0,13599
1.8339991569519043,0,13799
1.7347891330718994,0,13999
1.6310608386993408,0,14199
1.7384424209594727,0,14399
1.795438289642334,0,14599
1.6868999004364014,0,14799
1.690577745437622,0,14999
1.8248120546340942,0,15199
1.6501829624176025,0,15399
1.728611946105957,0,15599
1.777982234954834,0,15799
1.785574197769165,0,15999
1.7328882217407227,0,16199
1.7701826095581055,0,16399
1.7125139236450195,0,16599
1.7344927787780762,0,16799
1.8423526287078857,0,16999
1.807196021080017,0,17199
1.7659677267074585,0,17399
1.808406114578247,0,17599
1.8357024192810059,0,17799
1.6559007167816162,0,17999
1.6197025775909424,0,18199
1.6623262166976929,0,18399
1.7173268795013428,0,18599
1.684003472328186,0,18799
1.6930705308914185,0,18999
1.683527946472168,0,19199
1.5627423524856567,0,19399
1.6985377073287964,0,19599
1.74678635597229,0,19799
1.7307565212249756,0,19999
1.774214267730713,0,20199
1.7257914543151855,0,20399
1.7307980060577393,0,20599
1.619323968887329,0,20799
1.6673002243041992,0,20999
1.7793887853622437,0,21199
1.7373453378677368,0,21399
1.7869997024536133,0,21599
1.6286656856536865,0,21799
1.7269022464752197,0,21999
1.6507761478424072,0,22199
1.6620264053344727,0,22399
1.6901425123214722,0,22599
1.7866374254226685,0,22799
1.8550835847854614,0,22999
1.748021125793457,0,23199
1.7531217336654663,0,23399
1.636569857597351,0,23599
1.6719950437545776,0,23799
1.702815055847168,0,23999
1.724899172782898,0,24199
1.6917142868041992,0,24399
1.7803975343704224,0,24599
1.6337552070617676,0,24799
1.7193167209625244,0,24999
1.6776940822601318,0,25199
1.7839245796203613,0,25399
1.660372018814087,0,25599
1.831287145614624,0,25799
1.716064691543579,0,25999
1.6461989879608154,0,26199
1.690708875656128,0,26399
1.6314713954925537,0,26599
1.7523537874221802,0,26799
1.5420241355895996,0,26999
1.5952204465866089,0,27199
1.7204583883285522,0,27399
1.6937754154205322,0,27599
1.5850611925125122,0,27799
1.5905306339263916,0,27999
1.860815405845642,0,28199
1.759822964668274,0,28399
1.6840013265609741,0,28599
1.5947794914245605,0,28799
1.72224760055542,0,28999
1.649984359741211,0,29199
1.6065843105316162,0,29399
1.791691780090332,0,29599
1.670493721961975,0,29799
1.6779903173446655,0,29999
1.644357442855835,0,30199
1.7863361835479736,0,30399
1.6159937381744385,0,30599
1.5478591918945312,0,30799
1.623857021331787,0,30999
1.5459277629852295,0,31199
1.7310000658035278,0,31399
1.537187099456787,0,31599
1.7252854108810425,0,31799
1.6560925245285034,0,31999
1.561302900314331,0,32199
1.6949321031570435,0,32399
1.643182635307312,0,32599
1.6498112678527832,0,32799
1.5627087354660034,0,32999
1.6831649541854858,0,33199
1.6141307353973389,0,33399
1.7809451818466187,0,33599
1.6016552448272705,0,33799
1.5828132629394531,0,33999
1.6191215515136719,0,34199
1.6873536109924316,0,34399
1.6350220441818237,0,34599
1.6641852855682373,0,34799
1.5666756629943848,0,34999
1.6740210056304932,0,35199
1.6272127628326416,0,35399
1.6497337818145752,0,35599
1.6072609424591064,0,35799
1.5454597473144531,0,35999
1.672329306602478,0,36199
